Order_ID,Order_TS,Scheduled_TS,Actual_TS,Scheduled_Minutes,Actual_Minutes,Delay_Minutes,Is_Delayed,Time_Slot,Zone,Weather,Traffic,Vehicle,Category,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time
ORD_ID-6518,20-03-2022 20:30,20-03-2022 22:55,20-03-2022 22:50,145,140,-5,FALSE,18:00–21:00,Metropolitian,Sandstorms,Jam,motorcycle,Toys,11.001852,76.976268,11.111852,77.086268,39,4.6,20-03-2022,20:30:00,20:40:00
ORD_ID-6519,04-04-2022 00:00,04-04-2022 01:35,04-04-2022 01:50,95,110,15,TRUE,00:00–06:00,Metropolitian,Sandstorms,Low,scooter,Sports,12.323978,76.627961,12.453978,76.757961,35,4.8,04-04-2022,00:00:00,00:10:00
ORD_ID-6520,02-04-2022 19:50,02-04-2022 21:20,02-04-2022 20:50,90,60,-30,FALSE,18:00–21:00,Urban,Sunny,Jam,motorcycle,Kitchen,12.98041,77.640489,13.09041,77.750489,29,4.9,02-04-2022,19:50:00,19:55:00
ORD_ID-6521,17-03-2022 22:30,18-03-2022 00:30,18-03-2022 00:35,120,125,5,TRUE,21:00–24:00,Metropolitian,Stormy,Low,scooter,Cosmetics,12.297954,76.665169,12.327954,76.695169,33,5,17-03-2022,22:30:00,22:45:00
ORD_ID-6522,27-03-2022 18:10,27-03-2022 19:55,27-03-2022 19:25,105,75,-30,FALSE,18:00–21:00,Metropolitian,Sunny,Medium,scooter,Books,23.371292,85.327872,23.451292,85.407872,22,4.7,27-03-2022,18:10:00,18:15:00
ORD_ID-6523,04-03-2022 19:40,04-03-2022 22:00,04-03-2022 22:20,140,160,20,TRUE,18:00–21:00,Metropolitian,Stormy,Jam,motorcycle,Sports,18.539299,73.897902,18.609299,73.967902,30,4.2,04-03-2022,19:40:00,19:45:00
ORD_ID-6524,12-02-2022 20:40,12-02-2022 23:00,12-02-2022 23:40,140,180,40,TRUE,18:00–21:00,Metropolitian,Stormy,Jam,motorcycle,Electronics,22.533662,88.366217,22.603662,88.436217,30,4.7,12-02-2022,20:40:00,20:50:00
ORD_ID-6525,12-03-2022 17:45,12-03-2022 19:20,12-03-2022 19:55,95,130,35,TRUE,15:00–18:00,Metropolitian,Sunny,Medium,scooter,Clothing,12.352058,76.60665,12.422058,76.67665,34,4.9,12-03-2022,17:45:00,17:55:00
ORD_ID-6526,19-03-2022 09:15,19-03-2022 11:17,19-03-2022 11:15,122.5,120,-2.5,FALSE,09:00–12:00,Metropolitian,Stormy,Low,scooter,Shoes,13.081878,80.248519,13.101878,80.268519,39,4.5,19-03-2022,09:15:00,09:30:00
ORD_ID-6527,31-03-2022 22:10,31-03-2022 23:50,31-03-2022 23:20,100,70,-30,FALSE,21:00–24:00,Urban,Stormy,Low,motorcycle,Shoes,18.554382,73.798206,18.644382,73.888206,20,4.8,31-03-2022,22:10:00,22:20:00
ORD_ID-6528,03-04-2022 11:10,03-04-2022 12:25,03-04-2022 12:50,75,100,25,TRUE,09:00–12:00,Other,Sunny,High,motorcycle,Books,11.022169,76.999594,11.042169,77.019594,35,4.5,03-04-2022,11:10:00,11:20:00
ORD_ID-6529,03-04-2022 09:30,03-04-2022 10:50,03-04-2022 10:30,80,60,-20,FALSE,09:00–12:00,Urban,Sunny,Low,motorcycle,Apparel,18.53408,73.89852,18.54408,73.90852,26,4.9,03-04-2022,09:30:00,09:45:00
ORD_ID-6530,02-03-2022 22:35,03-03-2022 01:00,02-03-2022 23:11,145,36,-109,FALSE,21:00–24:00,Metropolitian,Fog,Low,scooter,Grocery,22.728163,75.884212,22.858163,76.014212,38,4.3,02-03-2022,22:35:00,22:40:00
ORD_ID-6531,07-03-2022 08:20,07-03-2022 10:25,07-03-2022 09:35,125,75,-50,FALSE,06:00–09:00,Metropolitian,Windy,Low,scooter,Electronics,13.026286,80.275235,13.036286,80.285235,25,4.8,07-03-2022,08:20:00,08:30:00
ORD_ID-6532,11-03-2022 09:50,11-03-2022 11:20,11-03-2022 11:20,90,90,0,FALSE,09:00–12:00,Metropolitian,Sunny,Low,motorcycle,Snacks,17.430448,78.418213,17.450448,78.438213,28,4.8,11-03-2022,09:50:00,09:55:00
ORD_ID-6533,18-02-2022 21:30,18-02-2022 23:30,18-02-2022 23:45,120,135,15,TRUE,21:00–24:00,Metropolitian,Sandstorms,Jam,motorcycle,Cosmetics,0,0,0.13,0.13,24,4.8,18-02-2022,21:30:00,21:40:00
ORD_ID-6534,17-02-2022 11:55,17-02-2022 13:45,17-02-2022 14:05,110,130,20,TRUE,09:00–12:00,Metropolitian,Fog,High,motorcycle,Pet Supplies,25.45235,81.841889,25.47235,81.861889,25,4.9,17-02-2022,11:55:00,12:00:00
ORD_ID-6535,04-04-2022 20:40,04-04-2022 23:00,04-04-2022 22:55,140,135,-5,FALSE,18:00–21:00,Metropolitian,Stormy,Jam,motorcycle,Outdoors,13.026279,80.174568,13.156279,80.304568,28,4.8,04-04-2022,20:40:00,20:45:00
ORD_ID-6536,02-03-2022 18:55,02-03-2022 21:15,02-03-2022 21:35,140,160,20,TRUE,18:00–21:00,Metropolitian,Stormy,Medium,motorcycle,Jewelry,18.539299,73.897902,18.649299,74.007902,38,4.3,02-03-2022,18:55:00,19:10:00
ORD_ID-6537,09-03-2022 10:00,09-03-2022 11:20,09-03-2022 11:00,80,60,-20,FALSE,09:00–12:00,Urban,Fog,Low,scooter,Pet Supplies,12.986047,80.218114,13.006047,80.238114,27,5,09-03-2022,10:00:00,10:05:00
ORD_ID-6538,02-03-2022 21:35,03-03-2022 00:00,03-03-2022 00:30,145,175,30,TRUE,21:00–24:00,Metropolitian,Fog,Jam,motorcycle,Clothing,13.026279,80.174568,13.116279,80.264568,29,4.9,02-03-2022,21:35:00,21:50:00
ORD_ID-6539,13-03-2022 20:40,13-03-2022 23:35,13-03-2022 22:50,175,130,-45,FALSE,18:00–21:00,Metropolitian,Cloudy,Jam,scooter,Books,12.970324,77.645748,13.000324,77.675748,26,4.6,13-03-2022,20:40:00,20:45:00
ORD_ID-6540,29-03-2022 18:00,29-03-2022 20:55,29-03-2022 20:30,175,150,-25,FALSE,18:00–21:00,Metropolitian,Cloudy,Medium,motorcycle,Apparel,17.440827,78.393391,17.520827,78.473391,23,4.7,29-03-2022,18:00:00,18:15:00
ORD_ID-6541,09-03-2022 10:10,09-03-2022 11:55,09-03-2022 11:25,105,75,-30,FALSE,09:00–12:00,Urban,Stormy,Low,motorcycle,Clothing,26.90519,75.810753,26.92519,75.830753,25,4,09-03-2022,10:10:00,10:20:00
ORD_ID-6542,07-03-2022 17:35,07-03-2022 19:00,07-03-2022 18:50,85,75,-10,FALSE,15:00–18:00,Urban,Sunny,Medium,scooter,Home,22.744648,75.894377,22.774648,75.924377,24,4.8,07-03-2022,17:35:00,17:45:00
ORD_ID-6543,06-04-2022 21:55,06-04-2022 23:50,06-04-2022 23:45,115,110,-5,FALSE,21:00–24:00,Metropolitian,Sunny,Jam,motorcycle,Sports,12.978453,77.643685,13.068453,77.733685,34,4.8,06-04-2022,21:55:00,22:10:00
ORD_ID-6544,07-03-2022 09:50,07-03-2022 11:40,07-03-2022 12:10,110,140,30,TRUE,09:00–12:00,Metropolitian,Fog,Low,motorcycle,Electronics,17.411028,78.329645,17.421028,78.339645,32,4.6,07-03-2022,09:50:00,10:05:00
ORD_ID-6545,05-04-2022 22:30,06-04-2022 00:30,05-04-2022 23:55,120,85,-35,FALSE,21:00–24:00,Urban,Fog,Low,motorcycle,Skincare,22.751234,75.88949,22.781234,75.91949,39,4.6,05-04-2022,22:30:00,22:40:00
ORD_ID-6546,15-02-2022 10:45,15-02-2022 12:30,15-02-2022 13:10,105,145,40,TRUE,09:00–12:00,Urban,Windy,Low,motorcycle,Cosmetics,22.515082,88.36783,22.535082,88.38783,36,4.2,15-02-2022,10:45:00,10:50:00
ORD_ID-6547,02-03-2022 17:55,02-03-2022 19:25,02-03-2022 19:25,90,90,0,FALSE,15:00–18:00,Other,Sunny,Medium,motorcycle,Home,18.563934,73.915367,18.673935,74.025367,36,4.6,02-03-2022,17:55:00,18:05:00
ORD_ID-6548,05-03-2022 17:55,05-03-2022 19:30,05-03-2022 19:20,95,85,-10,FALSE,15:00–18:00,Metropolitian,Sunny,Medium,motorcycle,Jewelry,12.970221,77.645396,13.000221,77.675396,34,4.9,05-03-2022,17:55:00,18:10:00
ORD_ID-6549,12-02-2022 19:55,12-02-2022 22:50,13-02-2022 00:10,175,255,80,TRUE,18:00–21:00,Metropolitian,Cloudy,Jam,motorcycle,Pet Supplies,30.902872,75.826808,30.992872,75.916808,30,4.7,12-02-2022,19:55:00,20:05:00
ORD_ID-6550,26-03-2022 18:20,26-03-2022 21:15,26-03-2022 19:35,175,75,-100,FALSE,18:00–21:00,Urban,Cloudy,Medium,motorcycle,Clothing,12.337928,76.617889,12.387928,76.667889,24,4.6,26-03-2022,18:20:00,18:25:00
ORD_ID-6551,16-03-2022 22:35,17-03-2022 00:55,17-03-2022 02:15,140,220,80,TRUE,21:00–24:00,Metropolitian,Cloudy,Low,motorcycle,Electronics,22.75004,75.902847,22.86004,76.012847,38,4.9,16-03-2022,22:35:00,22:40:00
ORD_ID-6552,26-03-2022 10:30,26-03-2022 12:10,26-03-2022 11:50,100,80,-20,FALSE,09:00–12:00,Metropolitian,Cloudy,Low,scooter,Sports,12.321214,76.621094,12.341214,76.641094,33,4.8,26-03-2022,10:30:00,10:45:00
ORD_ID-6553,09-03-2022 10:50,09-03-2022 12:52,09-03-2022 13:15,122.5,145,22.5,TRUE,09:00–12:00,Metropolitian,Stormy,Low,scooter,Electronics,18.539299,73.897902,18.549299,73.907902,38,4.6,09-03-2022,10:50:00,11:00:00
ORD_ID-6554,26-03-2022 14:00,26-03-2022 15:45,26-03-2022 18:20,105,260,155,TRUE,12:00–15:00,Metropolitian,Sunny,High,motorcycle,Jewelry,0,0,0.04,0.04,24,4.4,26-03-2022,14:00:00,14:15:00
ORD_ID-6555,30-03-2022 10:10,30-03-2022 11:35,30-03-2022 11:15,85,65,-20,FALSE,09:00–12:00,Urban,Sandstorms,Low,van,Apparel,19.178321,72.834715,19.188321,72.844715,24,4.5,30-03-2022,10:10:00,10:20:00
ORD_ID-6556,03-04-2022 23:45,04-04-2022 01:30,04-04-2022 01:55,105,130,25,TRUE,21:00–24:00,Urban,Sandstorms,Low,motorcycle,Toys,21.175104,72.804342,21.225104,72.854342,34,4.9,03-04-2022,23:45:00,00:00:00
ORD_ID-6557,01-04-2022 09:10,01-04-2022 11:12,01-04-2022 11:25,122.5,135,12.5,TRUE,09:00–12:00,Metropolitian,Stormy,Low,motorcycle,Shoes,19.103249,72.846749,19.113249,72.856749,33,4.4,01-04-2022,09:10:00,09:25:00
ORD_ID-6558,21-03-2022 21:25,21-03-2022 23:20,21-03-2022 23:20,115,115,0,FALSE,21:00–24:00,Metropolitian,Sunny,Jam,motorcycle,Snacks,26.921411,75.793604,26.951411,75.823604,38,4.6,21-03-2022,21:25:00,21:35:00
ORD_ID-6559,16-02-2022 18:35,16-02-2022 20:20,16-02-2022 20:10,105,95,-10,FALSE,18:00–21:00,Metropolitian,Sunny,Medium,motorcycle,Cosmetics,10.035573,76.336958,10.125573,76.426958,22,4.6,16-02-2022,18:35:00,18:50:00
ORD_ID-6560,03-03-2022 09:55,03-03-2022 11:55,03-03-2022 11:20,120,85,-35,FALSE,09:00–12:00,Metropolitian,Windy,Low,scooter,Apparel,17.451976,78.385883,17.461976,78.395883,23,4.7,03-03-2022,09:55:00,10:05:00
ORD_ID-6561,04-03-2022 21:45,05-03-2022 00:10,05-03-2022 00:40,145,175,30,TRUE,21:00–24:00,Metropolitian,Fog,Jam,scooter,Books,18.530963,73.828972,18.600963,73.898972,39,4,04-03-2022,21:45:00,22:00:00
ORD_ID-6562,17-03-2022 13:15,17-03-2022 15:30,17-03-2022 14:15,135,60,-75,FALSE,12:00–15:00,Metropolitian,Windy,High,scooter,Snacks,18.636215,73.751081,18.676215,73.791081,29,4.6,17-03-2022,13:15:00,13:20:00
ORD_ID-6563,17-03-2022 19:50,17-03-2022 22:15,17-03-2022 23:45,145,235,90,TRUE,18:00–21:00,Metropolitian,Sandstorms,Jam,motorcycle,Kitchen,22.311844,73.165081,22.361844,73.215081,38,4.1,17-03-2022,19:50:00,19:55:00
ORD_ID-6564,07-03-2022 10:30,07-03-2022 12:25,07-03-2022 12:05,115,95,-20,FALSE,09:00–12:00,Metropolitian,Sandstorms,Low,scooter,Outdoors,23.354422,85.3329,23.364422,85.3429,23,4.6,07-03-2022,10:30:00,10:45:00
ORD_ID-6565,10-03-2022 19:35,10-03-2022 22:30,10-03-2022 22:25,175,170,-5,FALSE,18:00–21:00,Metropolitian,Cloudy,Jam,scooter,Outdoors,11.010375,76.95295,11.080375,77.02295,22,4.4,10-03-2022,19:35:00,19:50:00
ORD_ID-6566,02-04-2022 21:25,02-04-2022 23:25,02-04-2022 23:15,120,110,-10,FALSE,21:00–24:00,Metropolitian,Stormy,Jam,van,Jewelry,17.431477,78.40035,17.541477,78.51035,20,4.8,02-04-2022,21:25:00,21:30:00
ORD_ID-6567,07-03-2022 13:20,07-03-2022 15:32,07-03-2022 15:50,132.5,150,17.5,TRUE,12:00–15:00,Metropolitian,Stormy,High,motorcycle,Cosmetics,22.311844,73.165081,22.351844,73.205081,38,4.7,07-03-2022,13:20:00,13:25:00
ORD_ID-6568,12-03-2022 19:15,12-03-2022 21:35,12-03-2022 22:15,140,180,40,TRUE,18:00–21:00,Metropolitian,Stormy,Jam,motorcycle,Kitchen,0,0,0.11,0.11,29,4,12-03-2022,19:15:00,19:20:00
ORD_ID-6569,23-03-2022 18:25,23-03-2022 20:40,23-03-2022 21:00,135,155,20,TRUE,18:00–21:00,Metropolitian,Windy,Medium,van,Cosmetics,17.431668,78.408321,17.501668,78.478321,36,4.5,23-03-2022,18:25:00,18:40:00
ORD_ID-6570,05-04-2022 11:40,05-04-2022 13:35,05-04-2022 13:30,115,110,-5,FALSE,09:00–12:00,Metropolitian,Sandstorms,High,scooter,Electronics,19.176269,72.836721,19.196269,72.856721,26,4.9,05-04-2022,11:40:00,11:45:00
ORD_ID-6571,01-03-2022 22:30,02-03-2022 00:35,02-03-2022 00:40,125,130,5,TRUE,21:00–24:00,Metropolitian,Windy,Low,motorcycle,Outdoors,26.911927,75.797282,26.961927,75.847282,35,4.5,01-03-2022,22:30:00,22:35:00
ORD_ID-6572,14-03-2022 19:15,14-03-2022 22:00,14-03-2022 23:20,165,245,80,TRUE,18:00–21:00,Urban,Fog,Jam,motorcycle,Electronics,17.424114,78.347554,17.494114,78.417554,20,4.8,14-03-2022,19:15:00,19:25:00
ORD_ID-6573,25-03-2022 20:20,25-03-2022 22:45,26-03-2022 00:20,145,240,95,TRUE,18:00–21:00,Metropolitian,Sandstorms,Jam,motorcycle,Skincare,12.981615,80.231598,13.111615,80.361598,36,4.1,25-03-2022,20:20:00,20:30:00
ORD_ID-6574,09-03-2022 09:20,09-03-2022 10:40,09-03-2022 10:35,80,75,-5,FALSE,09:00–12:00,Urban,Fog,Low,van,Cosmetics,26.891191,75.802083,26.911191,75.822083,39,4.8,09-03-2022,09:20:00,09:35:00
ORD_ID-6575,02-04-2022 19:35,02-04-2022 21:55,02-04-2022 21:55,140,140,0,FALSE,18:00–21:00,Metropolitian,Stormy,Jam,motorcycle,Snacks,17.431668,78.408321,17.501668,78.478321,36,4.8,02-04-2022,19:35:00,19:40:00
ORD_ID-6576,12-03-2022 20:10,12-03-2022 23:05,12-03-2022 23:20,175,190,15,TRUE,18:00–21:00,Urban,Cloudy,Jam,scooter,Books,17.431668,78.408321,17.501668,78.478321,29,4.8,12-03-2022,20:10:00,20:20:00
ORD_ID-6577,14-02-2022 23:35,15-02-2022 01:55,15-02-2022 01:35,140,120,-20,FALSE,21:00–24:00,Metropolitian,Cloudy,Low,scooter,Kitchen,23.264015,77.408236,23.334015,77.478236,21,,14-02-2022,23:35:00,23:50:00
ORD_ID-6578,06-04-2022 22:40,07-04-2022 01:05,07-04-2022 00:50,145,130,-15,FALSE,21:00–24:00,Metropolitian,Fog,Low,motorcycle,Clothing,22.695207,75.866059,22.825207,75.996059,28,4.7,06-04-2022,22:40:00,22:45:00
ORD_ID-6579,15-03-2022 23:15,16-03-2022 01:35,16-03-2022 00:25,140,70,-70,FALSE,21:00–24:00,Metropolitian,Cloudy,Low,scooter,Books,13.058616,80.264151,13.108616,80.314151,28,4.5,15-03-2022,23:15:00,23:20:00
ORD_ID-6580,04-03-2022 20:45,04-03-2022 23:05,04-03-2022 22:55,140,130,-10,FALSE,18:00–21:00,Metropolitian,Stormy,Jam,scooter,Outdoors,17.455894,78.375467,17.545894,78.465467,34,4.6,04-03-2022,20:45:00,21:00:00
ORD_ID-6581,12-02-2022 17:40,12-02-2022 20:00,12-02-2022 19:30,140,110,-30,FALSE,15:00–18:00,Metropolitian,Windy,Medium,van,Pet Supplies,30.372202,78.077151,30.452202,78.157151,24,,12-02-2022,17:40:00,17:45:00
ORD_ID-6582,05-03-2022 09:55,05-03-2022 11:35,05-03-2022 11:10,100,75,-25,FALSE,09:00–12:00,Metropolitian,Cloudy,Low,scooter,Snacks,0,0,0.02,0.02,37,5,05-03-2022,09:55:00,10:10:00
ORD_ID-6583,30-03-2022 11:35,30-03-2022 13:30,30-03-2022 14:10,115,155,40,TRUE,09:00–12:00,Metropolitian,Sandstorms,High,motorcycle,Jewelry,23.351489,85.324253,23.361489,85.334253,20,4.1,30-03-2022,11:35:00,11:40:00
ORD_ID-6584,19-03-2022 14:45,19-03-2022 17:05,19-03-2022 16:45,140,120,-20,FALSE,12:00–15:00,Metropolitian,Cloudy,High,scooter,Books,18.536718,73.830327,18.576718,73.870328,24,4.7,19-03-2022,14:45:00,14:50:00
ORD_ID-6585,26-03-2022 18:25,26-03-2022 20:45,26-03-2022 21:20,140,175,35,TRUE,18:00–21:00,Metropolitian,Stormy,Medium,motorcycle,Skincare,13.005801,80.250744,13.055801,80.300744,38,4.3,26-03-2022,18:25:00,18:35:00
ORD_ID-6586,14-02-2022 18:35,14-02-2022 21:00,14-02-2022 20:00,145,85,-60,FALSE,18:00–21:00,Metropolitian,Sandstorms,Medium,motorcycle,Apparel,23.235123,77.398886,23.365123,77.528886,22,4.8,14-02-2022,18:35:00,18:45:00
ORD_ID-6587,01-04-2022 10:25,01-04-2022 11:50,01-04-2022 12:15,85,110,25,TRUE,09:00–12:00,Urban,Sandstorms,Low,scooter,Books,0,0,0.02,0.02,37,4.9,01-04-2022,10:25:00,10:35:00
ORD_ID-6588,08-03-2022 21:45,08-03-2022 23:50,09-03-2022 01:55,125,250,125,TRUE,21:00–24:00,Metropolitian,Windy,Jam,motorcycle,Books,26.846156,75.8023,26.956156,75.9123,36,4.2,08-03-2022,21:45:00,22:00:00
ORD_ID-6589,30-03-2022 18:30,30-03-2022 20:15,30-03-2022 19:40,105,70,-35,FALSE,18:00–21:00,Metropolitian,Sunny,Medium,motorcycle,Outdoors,12.98041,77.640489,13.03041,77.690489,22,4.6,30-03-2022,18:30:00,18:45:00
ORD_ID-6590,16-02-2022 19:15,16-02-2022 21:35,16-02-2022 21:30,140,135,-5,FALSE,18:00–21:00,Metropolitian,Stormy,Jam,van,Books,19.876994,75.372353,19.986994,75.482353,24,4.8,16-02-2022,19:15:00,19:30:00
ORD_ID-6591,06-04-2022 17:50,06-04-2022 20:10,06-04-2022 20:25,140,155,15,TRUE,15:00–18:00,Metropolitian,Stormy,Medium,motorcycle,Apparel,18.536718,73.830327,18.646718,73.940327,33,3.8,06-04-2022,17:50:00,17:55:00
ORD_ID-6592,10-03-2022 18:35,10-03-2022 20:55,10-03-2022 21:35,140,180,40,TRUE,18:00–21:00,Metropolitian,Stormy,Medium,scooter,Electronics,17.41233,78.449654,17.52233,78.559654,38,3.6,10-03-2022,18:35:00,18:50:00
ORD_ID-6593,19-03-2022 16:55,19-03-2022 19:15,19-03-2022 19:15,140,140,0,FALSE,15:00–18:00,Metropolitian,Fog,Medium,motorcycle,Shoes,21.186884,72.793616,21.226884,72.833616,37,4.7,19-03-2022,16:55:00,17:05:00
ORD_ID-6594,21-03-2022 20:35,21-03-2022 22:40,21-03-2022 23:10,125,155,30,TRUE,18:00–21:00,Urban,Windy,Jam,motorcycle,Electronics,12.906229,77.596791,12.936229,77.626791,32,4.8,21-03-2022,20:35:00,20:50:00
ORD_ID-6595,01-03-2022 18:25,01-03-2022 20:45,01-03-2022 20:15,140,110,-30,FALSE,18:00–21:00,Metropolitian,Stormy,Medium,motorcycle,Outdoors,22.727021,75.884167,22.757021,75.914167,25,5,01-03-2022,18:25:00,18:35:00
ORD_ID-6596,21-03-2022 16:35,21-03-2022 18:55,21-03-2022 18:50,140,135,-5,FALSE,15:00–18:00,Metropolitian,Fog,Medium,motorcycle,Cosmetics,12.949934,77.699386,12.989934,77.739386,34,4.8,21-03-2022,16:35:00,16:50:00
ORD_ID-6597,06-03-2022 19:15,06-03-2022 22:15,06-03-2022 22:15,180,180,0,FALSE,18:00–21:00,Metropolitian,Fog,Jam,van,Electronics,0,0,0.08,0.08,20,4.9,06-03-2022,19:15:00,19:20:00
ORD_ID-6598,27-03-2022 23:30,28-03-2022 01:30,28-03-2022 00:30,120,60,-60,FALSE,21:00–24:00,Metropolitian,Stormy,Low,scooter,Toys,21.175104,72.804342,21.245104,72.874342,28,4.7,27-03-2022,23:30:00,23:45:00
ORD_ID-6599,21-03-2022 17:55,21-03-2022 20:15,21-03-2022 20:35,140,160,20,TRUE,15:00–18:00,Metropolitian,Stormy,Medium,van,Home,12.304569,76.643622,12.354569,76.693622,35,4,21-03-2022,17:55:00,18:10:00
ORD_ID-6600,11-03-2022 08:55,11-03-2022 10:15,11-03-2022 10:55,80,120,40,TRUE,06:00–09:00,Urban,Stormy,Low,motorcycle,Snacks,18.546258,73.904337,18.556258,73.914337,35,5,11-03-2022,08:55:00,09:10:00
ORD_ID-6601,06-03-2022 20:55,06-03-2022 22:25,07-03-2022 00:35,90,220,130,TRUE,18:00–21:00,Urban,Sunny,Jam,motorcycle,Shoes,11.02091,76.940432,11.11091,77.030432,35,4.7,06-03-2022,20:55:00,21:00:00
ORD_ID-6602,05-04-2022 21:15,05-04-2022 23:15,05-04-2022 22:35,120,80,-40,FALSE,21:00–24:00,Metropolitian,Stormy,Jam,motorcycle,Shoes,18.554382,73.798206,18.614382,73.858206,20,4.6,05-04-2022,21:15:00,21:30:00
ORD_ID-6603,02-03-2022 22:30,03-03-2022 00:10,02-03-2022 23:50,100,80,-20,FALSE,21:00–24:00,Urban,Stormy,Low,motorcycle,Books,13.049645,80.242268,13.159645,80.352268,20,4.7,02-03-2022,22:30:00,22:40:00
ORD_ID-6604,25-03-2022 19:20,25-03-2022 21:05,25-03-2022 21:50,105,150,45,TRUE,18:00–21:00,Metropolitian,Sunny,Jam,motorcycle,Snacks,17.438263,78.397865,17.548263,78.507865,21,4.9,25-03-2022,19:20:00,19:30:00
ORD_ID-6605,09-03-2022 17:55,09-03-2022 20:15,09-03-2022 20:10,140,135,-5,FALSE,15:00–18:00,Metropolitian,Fog,Medium,motorcycle,Apparel,19.055831,72.833984,19.115831,72.893984,38,4.8,09-03-2022,17:55:00,18:00:00
ORD_ID-6606,18-02-2022 18:35,18-02-2022 20:55,18-02-2022 21:45,140,190,50,TRUE,18:00–21:00,Metropolitian,Stormy,Medium,motorcycle,Home,15.585658,73.743606,15.695658,73.853606,31,4.9,18-02-2022,18:35:00,18:45:00
ORD_ID-6607,26-03-2022 12:30,26-03-2022 13:55,26-03-2022 14:30,85,120,35,TRUE,12:00–15:00,Other,Sandstorms,High,van,Sports,12.933298,77.614293,12.973298,77.654293,27,4.9,26-03-2022,12:30:00,12:35:00
ORD_ID-6608,14-02-2022 23:55,15-02-2022 01:55,15-02-2022 01:10,120,75,-45,FALSE,21:00–24:00,Metropolitian,Sandstorms,Low,motorcycle,Sports,0,0,0.11,0.11,32,4.7,14-02-2022,23:55:00,00:00:00
ORD_ID-6609,27-03-2022 21:50,28-03-2022 00:15,28-03-2022 01:15,145,205,60,TRUE,21:00–24:00,Metropolitian,Fog,Jam,scooter,Clothing,0,0,0.11,0.11,27,4.7,27-03-2022,21:50:00,22:05:00
ORD_ID-6610,17-03-2022 13:40,17-03-2022 15:52,17-03-2022 15:20,132.5,100,-32.5,FALSE,12:00–15:00,Metropolitian,Stormy,High,scooter,Cosmetics,0,0,0.04,0.04,22,4.6,17-03-2022,13:40:00,13:55:00
ORD_ID-6611,18-02-2022 23:20,19-02-2022 01:40,19-02-2022 01:45,140,145,5,TRUE,21:00–24:00,Metropolitian,Cloudy,Low,motorcycle,Pet Supplies,25.453436,81.833167,25.543436,81.923167,35,4.9,18-02-2022,23:20:00,23:30:00
ORD_ID-6612,29-03-2022 17:50,29-03-2022 20:10,29-03-2022 20:20,140,150,10,TRUE,15:00–18:00,Metropolitian,Fog,Medium,scooter,Outdoors,22.310237,73.158921,22.380237,73.228921,34,4.5,29-03-2022,17:50:00,17:55:00
ORD_ID-6613,16-02-2022 23:10,17-02-2022 01:10,17-02-2022 01:30,120,140,20,TRUE,21:00–24:00,Metropolitian,Stormy,Low,motorcycle,Home,27.16185,78.040165,27.25185,78.130165,38,4.9,16-02-2022,23:10:00,23:20:00
ORD_ID-6614,26-03-2022 11:50,26-03-2022 13:10,26-03-2022 12:04,80,14,-66,FALSE,09:00–12:00,Urban,Sunny,High,motorcycle,Grocery,19.12663,72.829976,19.13663,72.839976,26,4.6,26-03-2022,11:50:00,12:05:00
ORD_ID-6615,09-03-2022 10:40,09-03-2022 12:25,09-03-2022 12:05,105,85,-20,FALSE,09:00–12:00,Urban,Stormy,Low,scooter,Kitchen,12.323994,76.626167,12.343994,76.646167,24,4.8,09-03-2022,10:40:00,10:55:00
ORD_ID-6616,12-02-2022 20:20,12-02-2022 22:35,13-02-2022 00:05,135,225,90,TRUE,18:00–21:00,Metropolitian,Windy,Jam,motorcycle,Skincare,0,0,0.08,0.08,35,4.8,12-02-2022,20:20:00,20:35:00
ORD_ID-6617,30-03-2022 09:25,30-03-2022 11:05,30-03-2022 10:50,100,85,-15,FALSE,09:00–12:00,Metropolitian,Cloudy,Low,motorcycle,Kitchen,26.913987,75.752891,26.933987,75.772891,36,4.7,30-03-2022,09:25:00,09:30:00
ORD_ID-6618,23-03-2022 23:35,24-03-2022 01:55,24-03-2022 01:25,140,110,-30,FALSE,21:00–24:00,Metropolitian,Cloudy,Low,motorcycle,Kitchen,13.005801,80.250744,13.085801,80.330744,23,5,23-03-2022,23:35:00,23:50:00
ORD_ID-6619,01-03-2022 18:50,01-03-2022 20:20,01-03-2022 19:00,90,10,-80,FALSE,18:00–21:00,Urban,Sunny,Medium,scooter,Grocery,19.091458,72.827808,19.121458,72.857808,26,4.7,01-03-2022,18:50:00,18:55:00
ORD_ID-6620,30-03-2022 17:00,30-03-2022 18:25,30-03-2022 18:30,85,90,5,TRUE,15:00–18:00,Urban,Sunny,Medium,scooter,Kitchen,22.307898,73.167788,22.347898,73.207788,38,4.8,30-03-2022,17:00:00,17:10:00
ORD_ID-6621,13-02-2022 20:45,13-02-2022 23:40,13-02-2022 22:55,175,130,-45,FALSE,18:00–21:00,Metropolitian,Cloudy,Jam,motorcycle,Sports,22.514585,88.39331,22.574585,88.45331,31,4.5,13-02-2022,20:45:00,21:00:00
ORD_ID-6622,13-03-2022 18:30,13-03-2022 20:30,13-03-2022 20:20,120,110,-10,FALSE,18:00–21:00,Other,Cloudy,Medium,motorcycle,Home,21.183434,72.814492,21.233434,72.864492,21,4.6,13-03-2022,18:30:00,18:45:00
